channel,counts,energy_keV
6884,2,0.0000
6885,2,0.0000
6886,2,0.0000
6887,2,0.0000
6888,2,0.0000
6889,2,0.0000
6890,2,0.0000
6891,2,0.0000
6892,2,0.0000
6893,2,0.0000
6894,2,0.0000
6895,2,0.0000
6896,2,0.0000
6897,2,0.0000
6898,2,0.0000
6899,2,0.0000
6900,2,0.0000
6901,2,0.0000
6902,2,0.0000
6903,2,0.0000
6904,2,0.0000
6905,2,0.0000
6906,2,0.0000
6907,2,0.0000
6908,2,0.0000
6909,2,0.0000
6910,2,0.0000
6911,2,0.0000
6912,1,0.0000
6913,1,0.0000
6914,1,0.0000
6915,1,0.0000
6916,1,0.0000
6917,1,0.0000
6918,1,0.0000
6919,1,0.0000
6920,2,0.0000
6921,2,0.0000
6922,2,0.0000
6923,2,0.0000
6924,2,0.0000
6925,2,0.0000
6926,2,0.0000
6927,2,0.0000
6928,2,0.0000
6929,2,0.0000
6930,2,0.0000
6931,2,0.0000
6932,2,0.0000
6933,2,0.0000
6934,2,0.0000
6935,2,0.0000
6936,0,0.0000
6937,0,0.0000
6938,0,0.0000
6939,0,0.0000
6940,0,0.0000
6941,0,0.0000
6942,0,0.0000
6943,0,0.0000
6944,2,0.0000
6945,2,0.0000
6946,2,0.0000
6947,2,0.0000
6948,2,0.0000
6949,2,0.0000
6950,2,0.0000
6951,2,0.0000
6952,0,0.0000
6953,0,0.0000
6954,0,0.0000
6955,0,0.0000
6956,0,0.0000
6957,0,0.0000
6958,0,0.0000
6959,0,0.0000
6960,0,0.0000
6961,0,0.0000
6962,0,0.0000
6963,0,0.0000
6964,0,0.0000
6965,0,0.0000
6966,0,0.0000
6967,0,0.0000
6968,0,0.0000
6969,0,0.0000
6970,0,0.0000
6971,0,0.0000
6972,0,0.0000
6973,0,0.0000
6974,0,0.0000
6975,0,0.0000
6976,0,0.0000
6977,0,0.0000
6978,0,0.0000
6979,0,0.0000
6980,0,0.0000
6981,0,0.0000
6982,0,0.0000
6983,0,0.0000
6984,0,0.0000
6985,0,0.0000
6986,0,0.0000
6987,0,0.0000
6988,0,0.0000
6989,0,0.0000
6990,0,0.0000
6991,0,0.0000
6992,1,0.0000
6993,1,0.0000
6994,1,0.0000
6995,1,0.0000
6996,1,0.0000
6997,1,0.0000
6998,1,0.0000
6999,1,0.0000
7000,2,0.0000
7001,2,0.0000
7002,2,0.0000
7003,2,0.0000
7004,2,0.0000
7005,2,0.0000
7006,2,0.0000
7007,2,0.0000
7008,3,0.0000
7009,3,0.0000
7010,3,0.0000
7011,3,0.0000
7012,3,0.0000
7013,3,0.0000
7014,3,0.0000
7015,3,0.0000
7016,1,0.0000
7017,1,0.0000
7018,1,0.0000
7019,1,0.0000
7020,1,0.0000
7021,1,0.0000
7022,1,0.0000
7023,1,0.0000
7024,1,0.0000
7025,1,0.0000
7026,1,0.0000
7027,1,0.0000
7028,1,0.0000
7029,1,0.0000
7030,1,0.0000
7031,1,0.0000
7032,2,0.0000
7033,2,0.0000
7034,2,0.0000
7035,2,0.0000
7036,2,0.0000
7037,2,0.0000
7038,2,0.0000
7039,2,0.0000
7040,2,0.0000
7041,2,0.0000
7042,2,0.0000
7043,2,0.0000
7044,2,0.0000
7045,2,0.0000
7046,2,0.0000
7047,2,0.0000
7048,0,0.0000
7049,0,0.0000
7050,0,0.0000
7051,0,0.0000
7052,0,0.0000
7053,0,0.0000
7054,0,0.0000
7055,0,0.0000
7056,0,0.0000
7057,0,0.0000
7058,0,0.0000
7059,0,0.0000
7060,0,0.0000
7061,0,0.0000
7062,0,0.0000
7063,0,0.0000
7064,1,0.0000
7065,1,0.0000
7066,1,0.0000
7067,1,0.0000
7068,1,0.0000
7069,1,0.0000
7070,1,0.0000
7071,1,0.0000
7072,0,0.0000
7073,0,0.0000
7074,0,0.0000
7075,0,0.0000
7076,0,0.0000
7077,0,0.0000
7078,0,0.0000
7079,0,0.0000
7080,1,0.0000
7081,1,0.0000
7082,1,0.0000
7083,1,0.0000
7084,1,0.0000
7085,1,0.0000
7086,1,0.0000
7087,1,0.0000
7088,0,0.0000
7089,0,0.0000
7090,0,0.0000
7091,0,0.0000
7092,0,0.0000
7093,0,0.0000
7094,0,0.0000
7095,0,0.0000
7096,0,0.0000
7097,0,0.0000
7098,0,0.0000
7099,0,0.0000
7100,0,0.0000
7101,0,0.0000
7102,0,0.0000
7103,0,0.0000
7104,1,0.0000
7105,1,0.0000
7106,1,0.0000
7107,1,0.0000
7108,1,0.0000
7109,1,0.0000
7110,1,0.0000
7111,1,0.0000
7112,1,0.0000
7113,1,0.0000
7114,1,0.0000
7115,1,0.0000
7116,1,0.0000
7117,1,0.0000
7118,1,0.0000
7119,1,0.0000
7120,1,0.0000
7121,1,0.0000
7122,1,0.0000
7123,1,0.0000
7124,1,0.0000
7125,1,0.0000
7126,1,0.0000
7127,1,0.0000
7128,1,0.0000
7129,1,0.0000
7130,1,0.0000
7131,1,0.0000
7132,1,0.0000
7133,1,0.0000
7134,1,0.0000
7135,1,0.0000
7136,0,0.0000
7137,0,0.0000
7138,0,0.0000
7139,0,0.0000
7140,0,0.0000
7141,0,0.0000
7142,0,0.0000
7143,0,0.0000
7144,0,0.0000
7145,0,0.0000
7146,0,0.0000
7147,0,0.0000
7148,0,0.0000
7149,0,0.0000
7150,0,0.0000
7151,0,0.0000
7152,1,0.0000
7153,1,0.0000
7154,1,0.0000
7155,1,0.0000
7156,1,0.0000
7157,1,0.0000
7158,1,0.0000
7159,1,0.0000
7160,0,0.0000
7161,0,0.0000
7162,0,0.0000
7163,0,0.0000
7164,0,0.0000
7165,0,0.0000
7166,0,0.0000
7167,0,0.0000
7168,0,0.0000
7169,0,0.0000
7170,0,0.0000
7171,0,0.0000
7172,0,0.0000
7173,0,0.0000
7174,0,0.0000
7175,0,0.0000
7176,0,0.0000
7177,0,0.0000
7178,0,0.0000
7179,0,0.0000
7180,0,0.0000
7181,0,0.0000
7182,0,0.0000
7183,0,0.0000
7184,1,0.0000
7185,1,0.0000
7186,1,0.0000
7187,1,0.0000
7188,1,0.0000
7189,1,0.0000
7190,1,0.0000
7191,1,0.0000
7192,0,0.0000
7193,0,0.0000
7194,0,0.0000
7195,0,0.0000
7196,0,0.0000
7197,0,0.0000
7198,0,0.0000
7199,0,0.0000
7200,1,0.0000
7201,1,0.0000
7202,1,0.0000
7203,1,0.0000
7204,1,0.0000
7205,1,0.0000
7206,1,0.0000
7207,1,0.0000
7208,4,0.0000
7209,4,0.0000
7210,4,0.0000
7211,4,0.0000
7212,4,0.0000
7213,4,0.0000
7214,4,0.0000
7215,4,0.0000
7216,0,0.0000
7217,0,0.0000
7218,0,0.0000
7219,0,0.0000
7220,0,0.0000
7221,0,0.0000
7222,0,0.0000
7223,0,0.0000
7224,1,0.0000
7225,1,0.0000
7226,1,0.0000
7227,1,0.0000
7228,1,0.0000
7229,1,0.0000
7230,1,0.0000
7231,1,0.0000
7232,0,0.0000
7233,0,0.0000
7234,0,0.0000
7235,0,0.0000
7236,0,0.0000
7237,0,0.0000
7238,0,0.0000
7239,0,0.0000
7240,0,0.0000
7241,0,0.0000
7242,0,0.0000
7243,0,0.0000
7244,0,0.0000
7245,0,0.0000
7246,0,0.0000
7247,0,0.0000
7248,0,0.0000
7249,0,0.0000
7250,0,0.0000
7251,0,0.0000
7252,0,0.0000
7253,0,0.0000
7254,0,0.0000
7255,0,0.0000
7256,0,0.0000
7257,0,0.0000
7258,0,0.0000
7259,0,0.0000
7260,0,0.0000
7261,0,0.0000
7262,0,0.0000
7263,0,0.0000
7264,1,0.0000
7265,1,0.0000
7266,1,0.0000
7267,1,0.0000
7268,1,0.0000
7269,1,0.0000
7270,1,0.0000
7271,1,0.0000
7272,1,0.0000
7273,1,0.0000
7274,1,0.0000
7275,1,0.0000
7276,1,0.0000
7277,1,0.0000
7278,1,0.0000
7279,1,0.0000
7280,1,0.0000
7281,1,0.0000
7282,1,0.0000
7283,1,0.0000
7284,1,0.0000
7285,1,0.0000
7286,1,0.0000
7287,1,0.0000
7288,0,0.0000
7289,0,0.0000
7290,0,0.0000
7291,0,0.0000
7292,0,0.0000
7293,0,0.0000
7294,0,0.0000
7295,0,0.0000
7296,0,0.0000
7297,0,0.0000
7298,0,0.0000
7299,0,0.0000
7300,0,0.0000
7301,0,0.0000
7302,0,0.0000
7303,0,0.0000
7304,0,0.0000
7305,0,0.0000
7306,0,0.0000
7307,0,0.0000
7308,0,0.0000
7309,0,0.0000
7310,0,0.0000
7311,0,0.0000
7312,1,0.0000
7313,1,0.0000
7314,1,0.0000
7315,1,0.0000
7316,1,0.0000
7317,1,0.0000
7318,1,0.0000
7319,1,0.0000
7320,2,0.0000
7321,2,0.0000
7322,2,0.0000
7323,2,0.0000
7324,2,0.0000
7325,2,0.0000
7326,2,0.0000
7327,2,0.0000
7328,0,0.0000
7329,0,0.0000
7330,0,0.0000
7331,0,0.0000
7332,0,0.0000
7333,0,0.0000
7334,0,0.0000
7335,0,0.0000
7336,0,0.0000
7337,0,0.0000
7338,0,0.0000
7339,0,0.0000
7340,0,0.0000
7341,0,0.0000
7342,0,0.0000
7343,0,0.0000
7344,2,0.0000
7345,2,0.0000
7346,2,0.0000
7347,2,0.0000
7348,2,0.0000
7349,2,0.0000
7350,2,0.0000
7351,2,0.0000
7352,1,0.0000
7353,1,0.0000
7354,1,0.0000
7355,1,0.0000
7356,1,0.0000
7357,1,0.0000
7358,1,0.0000
7359,1,0.0000
7360,1,0.0000
7361,1,0.0000
7362,1,0.0000
7363,1,0.0000
7364,1,0.0000
7365,1,0.0000
7366,1,0.0000
7367,1,0.0000
7368,1,0.0000
7369,1,0.0000
7370,1,0.0000
7371,1,0.0000
7372,1,0.0000
7373,1,0.0000
7374,1,0.0000
7375,1,0.0000
7376,4,0.0000
7377,4,0.0000
7378,4,0.0000
7379,4,0.0000
7380,4,0.0000
7381,4,0.0000
7382,4,0.0000
7383,4,0.0000
7384,3,0.0000
7385,3,0.0000
7386,3,0.0000
7387,3,0.0000
7388,3,0.0000
7389,3,0.0000
7390,3,0.0000
7391,3,0.0000
7392,0,0.0000
7393,0,0.0000
7394,0,0.0000
7395,0,0.0000
7396,0,0.0000
7397,0,0.0000
7398,0,0.0000
7399,0,0.0000
7400,0,0.0000
7401,0,0.0000
7402,0,0.0000
7403,0,0.0000
7404,0,0.0000
7405,0,0.0000
7406,0,0.0000
7407,0,0.0000
7408,0,0.0000
7409,0,0.0000
7410,0,0.0000
7411,0,0.0000
7412,0,0.0000
7413,0,0.0000
7414,0,0.0000
7415,0,0.0000
7416,0,0.0000
7417,0,0.0000
7418,0,0.0000
7419,0,0.0000
7420,0,0.0000
7421,0,0.0000
7422,0,0.0000
7423,0,0.0000
7424,1,0.0000
7425,1,0.0000
7426,1,0.0000
7427,1,0.0000
7428,1,0.0000
7429,1,0.0000
7430,1,0.0000
7431,1,0.0000
7432,0,0.0000
7433,0,0.0000
7434,0,0.0000
7435,0,0.0000
7436,0,0.0000
7437,0,0.0000
7438,0,0.0000
7439,0,0.0000
7440,1,0.0000
7441,1,0.0000
7442,1,0.0000
7443,1,0.0000
7444,1,0.0000
7445,1,0.0000
7446,1,0.0000
7447,1,0.0000
7448,0,0.0000
7449,0,0.0000
7450,0,0.0000
7451,0,0.0000
7452,0,0.0000
7453,0,0.0000
7454,0,0.0000
7455,0,0.0000
7456,0,0.0000
7457,0,0.0000
7458,0,0.0000
7459,0,0.0000
7460,0,0.0000
7461,0,0.0000
7462,0,0.0000
7463,0,0.0000
7464,2,0.0000
7465,2,0.0000
7466,2,0.0000
7467,2,0.0000
7468,2,0.0000
7469,2,0.0000
7470,2,0.0000
7471,2,0.0000
7472,0,0.0000
7473,0,0.0000
7474,0,0.0000
7475,0,0.0000
7476,0,0.0000
7477,0,0.0000
7478,0,0.0000
7479,0,0.0000
7480,2,0.0000
7481,2,0.0000
7482,2,0.0000
7483,2,0.0000
7484,2,0.0000
7485,2,0.0000
7486,2,0.0000
7487,2,0.0000
7488,0,0.0000
7489,0,0.0000
7490,0,0.0000
7491,0,0.0000
7492,0,0.0000
7493,0,0.0000
7494,0,0.0000
7495,0,0.0000
7496,2,0.0000
7497,2,0.0000
7498,2,0.0000
7499,2,0.0000
7500,2,0.0000
7501,2,0.0000
7502,2,0.0000
7503,2,0.0000
7504,0,0.0000
7505,0,0.0000
7506,0,0.0000
7507,0,0.0000
7508,0,0.0000
7509,0,0.0000
7510,0,0.0000
7511,0,0.0000
7512,2,0.0000
7513,2,0.0000
7514,2,0.0000
7515,2,0.0000
7516,2,0.0000
7517,2,0.0000
7518,2,0.0000
7519,2,0.0000
7520,4,0.0000
7521,4,0.0000
7522,4,0.0000
7523,4,0.0000
7524,4,0.0000
7525,4,0.0000
7526,4,0.0000
7527,4,0.0000
7528,0,0.0000
7529,0,0.0000
7530,0,0.0000
7531,0,0.0000
7532,0,0.0000
7533,0,0.0000
7534,0,0.0000
7535,0,0.0000
7536,0,0.0000
7537,0,0.0000
7538,0,0.0000
7539,0,0.0000
7540,0,0.0000
7541,0,0.0000
7542,0,0.0000
7543,0,0.0000
7544,4,0.0000
7545,4,0.0000
7546,4,0.0000
7547,4,0.0000
7548,4,0.0000
7549,4,0.0000
7550,4,0.0000
7551,4,0.0000
7552,3,0.0000
7553,3,0.0000
7554,3,0.0000
7555,3,0.0000
7556,3,0.0000
7557,3,0.0000
7558,3,0.0000
7559,3,0.0000
7560,1,0.0000
7561,1,0.0000
7562,1,0.0000
7563,1,0.0000
7564,1,0.0000
7565,1,0.0000
7566,1,0.0000
7567,1,0.0000
7568,3,0.0000
7569,3,0.0000
7570,3,0.0000
7571,3,0.0000
7572,3,0.0000
7573,3,0.0000
7574,3,0.0000
7575,3,0.0000
7576,1,0.0000
7577,1,0.0000
7578,1,0.0000
7579,1,0.0000
7580,1,0.0000
7581,1,0.0000
7582,1,0.0000
7583,1,0.0000
7584,1,0.0000
7585,1,0.0000
7586,1,0.0000
7587,1,0.0000
7588,1,0.0000
7589,1,0.0000
7590,1,0.0000
7591,1,0.0000
7592,0,0.0000
7593,0,0.0000
7594,0,0.0000
7595,0,0.0000
7596,0,0.0000
7597,0,0.0000
7598,0,0.0000
7599,0,0.0000
7600,2,0.0000
7601,2,0.0000
7602,2,0.0000
7603,2,0.0000
7604,2,0.0000
7605,2,0.0000
7606,2,0.0000
7607,2,0.0000
7608,1,0.0000
7609,1,0.0000
7610,1,0.0000
7611,1,0.0000
7612,1,0.0000
7613,1,0.0000
7614,1,0.0000
7615,1,0.0000
7616,1,0.0000
7617,1,0.0000
7618,1,0.0000
7619,1,0.0000
7620,1,0.0000
7621,1,0.0000
7622,1,0.0000
7623,1,0.0000
7624,2,0.0000
7625,2,0.0000
7626,2,0.0000
7627,2,0.0000
7628,2,0.0000
7629,2,0.0000
7630,2,0.0000
7631,2,0.0000
7632,0,0.0000
7633,0,0.0000
7634,0,0.0000
7635,0,0.0000
7636,0,0.0000
7637,0,0.0000
7638,0,0.0000
7639,0,0.0000
7640,1,0.0000
7641,1,0.0000
7642,1,0.0000
7643,1,0.0000
7644,1,0.0000
7645,1,0.0000
7646,1,0.0000
7647,1,0.0000
7648,0,0.0000
7649,0,0.0000
7650,0,0.0000
7651,0,0.0000
7652,0,0.0000
7653,0,0.0000
7654,0,0.0000
7655,0,0.0000
7656,1,0.0000
7657,1,0.0000
7658,1,0.0000
7659,1,0.0000
7660,1,0.0000
7661,1,0.0000
7662,1,0.0000
7663,1,0.0000
7664,1,0.0000
7665,1,0.0000
7666,1,0.0000
7667,1,0.0000
7668,1,0.0000
7669,1,0.0000
7670,1,0.0000
7671,1,0.0000
7672,1,0.0000
7673,1,0.0000
7674,1,0.0000
7675,1,0.0000
7676,1,0.0000
7677,1,0.0000
7678,1,0.0000
7679,1,0.0000
7680,1,0.0000
7681,1,0.0000
7682,1,0.0000
7683,1,0.0000
7684,1,0.0000
7685,1,0.0000
7686,1,0.0000
7687,1,0.0000
7688,1,0.0000
7689,1,0.0000
7690,1,0.0000
7691,1,0.0000
7692,1,0.0000
7693,1,0.0000
7694,1,0.0000
7695,1,0.0000
7696,0,0.0000
7697,0,0.0000
7698,0,0.0000
7699,0,0.0000
7700,0,0.0000
7701,0,0.0000
7702,0,0.0000
7703,0,0.0000
7704,2,0.0000
7705,2,0.0000
7706,2,0.0000
7707,2,0.0000
7708,2,0.0000
7709,2,0.0000
7710,2,0.0000
7711,2,0.0000
7712,0,0.0000
7713,0,0.0000
7714,0,0.0000
7715,0,0.0000
7716,0,0.0000
7717,0,0.0000
7718,0,0.0000
7719,0,0.0000
7720,1,0.0000
7721,1,0.0000
7722,1,0.0000
7723,1,0.0000
7724,1,0.0000
7725,1,0.0000
7726,1,0.0000
7727,1,0.0000
7728,0,0.0000
7729,0,0.0000
7730,0,0.0000
7731,0,0.0000
7732,0,0.0000
7733,0,0.0000
7734,0,0.0000
7735,0,0.0000
7736,1,0.0000
7737,1,0.0000
7738,1,0.0000
7739,1,0.0000
7740,1,0.0000
7741,1,0.0000
7742,1,0.0000
7743,1,0.0000
7744,0,0.0000
7745,0,0.0000
7746,0,0.0000
7747,0,0.0000
7748,0,0.0000
7749,0,0.0000
7750,0,0.0000
7751,0,0.0000
7752,3,0.0000
7753,3,0.0000
7754,3,0.0000
7755,3,0.0000
7756,3,0.0000
7757,3,0.0000
7758,3,0.0000
7759,3,0.0000
7760,0,0.0000
7761,0,0.0000
7762,0,0.0000
7763,0,0.0000
7764,0,0.0000
7765,0,0.0000
7766,0,0.0000
7767,0,0.0000
7768,1,0.0000
7769,1,0.0000
7770,1,0.0000
7771,1,0.0000
7772,1,0.0000
7773,1,0.0000
7774,1,0.0000
7775,1,0.0000
7776,1,0.0000
7777,1,0.0000
7778,1,0.0000
7779,1,0.0000
7780,1,0.0000
7781,1,0.0000
7782,1,0.0000
7783,1,0.0000
7784,1,0.0000
7785,1,0.0000
7786,1,0.0000
7787,1,0.0000
7788,1,0.0000
7789,1,0.0000
7790,1,0.0000
7791,1,0.0000
7792,1,0.0000
7793,1,0.0000
7794,1,0.0000
7795,1,0.0000
7796,1,0.0000
7797,1,0.0000
7798,1,0.0000
7799,1,0.0000
7800,2,0.0000
7801,2,0.0000
7802,2,0.0000
7803,2,0.0000
7804,2,0.0000
7805,2,0.0000
7806,2,0.0000
7807,2,0.0000
7808,2,0.0000
7809,2,0.0000
7810,2,0.0000
7811,2,0.0000
7812,2,0.0000
7813,2,0.0000
7814,2,0.0000
7815,2,0.0000
7816,0,0.0000
7817,0,0.0000
7818,0,0.0000
7819,0,0.0000
7820,0,0.0000
7821,0,0.0000
7822,0,0.0000
7823,0,0.0000
7824,0,0.0000
7825,0,0.0000
7826,0,0.0000
7827,0,0.0000
7828,0,0.0000
7829,0,0.0000
7830,0,0.0000
7831,0,0.0000
7832,0,0.0000
7833,0,0.0000
7834,0,0.0000
7835,0,0.0000
7836,0,0.0000
7837,0,0.0000
7838,0,0.0000
7839,0,0.0000
7840,0,0.0000
7841,0,0.0000
7842,0,0.0000
7843,0,0.0000
7844,0,0.0000
7845,0,0.0000
7846,0,0.0000
7847,0,0.0000
7848,1,0.0000
7849,1,0.0000
7850,1,0.0000
7851,1,0.0000
7852,1,0.0000
7853,1,0.0000
7854,1,0.0000
7855,1,0.0000
7856,2,0.0000
7857,2,0.0000
7858,2,0.0000
7859,2,0.0000
7860,2,0.0000
7861,2,0.0000
7862,2,0.0000
7863,2,0.0000
7864,1,0.0000
7865,1,0.0000
7866,1,0.0000
7867,1,0.0000
7868,1,0.0000
7869,1,0.0000
7870,1,0.0000
7871,1,0.0000
7872,1,0.0000
7873,1,0.0000
7874,1,0.0000
7875,1,0.0000
7876,1,0.0000
7877,1,0.0000
7878,1,0.0000
7879,1,0.0000
7880,0,0.0000
7881,0,0.0000
7882,0,0.0000
7883,0,0.0000
7884,0,0.0000
7885,0,0.0000
7886,0,0.0000
7887,0,0.0000
7888,1,0.0000
7889,1,0.0000
7890,1,0.0000
7891,1,0.0000
7892,1,0.0000
7893,1,0.0000
7894,1,0.0000
7895,1,0.0000
7896,2,0.0000
7897,2,0.0000
7898,2,0.0000
7899,2,0.0000
7900,2,0.0000
7901,2,0.0000
7902,2,0.0000
7903,2,0.0000
7904,3,0.0000
7905,3,0.0000
7906,3,0.0000
7907,3,0.0000
7908,3,0.0000
7909,3,0.0000
7910,3,0.0000
7911,3,0.0000
7912,0,0.0000
7913,0,0.0000
7914,0,0.0000
7915,0,0.0000
7916,0,0.0000
7917,0,0.0000
7918,0,0.0000
7919,0,0.0000
7920,2,0.0000
7921,2,0.0000
7922,2,0.0000
7923,2,0.0000
7924,2,0.0000
7925,2,0.0000
7926,2,0.0000
7927,2,0.0000
7928,2,0.0000
7929,2,0.0000
7930,2,0.0000
7931,2,0.0000
7932,2,0.0000
7933,2,0.0000
7934,2,0.0000
7935,2,0.0000
7936,0,0.0000
7937,0,0.0000
7938,0,0.0000
7939,0,0.0000
7940,0,0.0000
7941,0,0.0000
7942,0,0.0000
7943,0,0.0000
7944,0,0.0000
7945,0,0.0000
7946,0,0.0000
7947,0,0.0000
7948,0,0.0000
7949,0,0.0000
7950,0,0.0000
7951,0,0.0000
7952,0,0.0000
7953,0,0.0000
7954,0,0.0000
7955,0,0.0000
7956,0,0.0000
7957,0,0.0000
7958,0,0.0000
7959,0,0.0000
7960,0,0.0000
7961,0,0.0000
7962,0,0.0000
7963,0,0.0000
7964,0,0.0000
7965,0,0.0000
7966,0,0.0000
7967,0,0.0000
7968,0,0.0000
7969,0,0.0000
7970,0,0.0000
7971,0,0.0000
7972,0,0.0000
7973,0,0.0000
7974,0,0.0000
7975,0,0.0000
7976,0,0.0000
7977,0,0.0000
7978,0,0.0000
7979,0,0.0000
7980,0,0.0000
7981,0,0.0000
7982,0,0.0000
7983,0,0.0000
7984,0,0.0000
7985,0,0.0000
7986,0,0.0000
7987,0,0.0000
7988,0,0.0000
7989,0,0.0000
7990,0,0.0000
7991,0,0.0000
7992,0,0.0000
7993,0,0.0000
7994,0,0.0000
7995,0,0.0000
7996,0,0.0000
7997,0,0.0000
7998,0,0.0000
7999,0,0.0000
8000,0,0.0000
8001,0,0.0000
8002,0,0.0000
8003,0,0.0000
8004,0,0.0000
8005,0,0.0000
8006,0,0.0000
8007,0,0.0000
8008,0,0.0000
8009,0,0.0000
8010,0,0.0000
8011,0,0.0000
8012,0,0.0000
8013,0,0.0000
8014,0,0.0000
8015,0,0.0000
8016,0,0.0000
8017,0,0.0000
8018,0,0.0000
8019,0,0.0000
8020,0,0.0000
8021,0,0.0000
8022,0,0.0000
8023,0,0.0000
8024,0,0.0000
8025,0,0.0000
8026,0,0.0000
8027,0,0.0000
8028,0,0.0000
8029,0,0.0000
8030,0,0.0000
8031,0,0.0000
8032,0,0.0000
8033,0,0.0000
8034,0,0.0000
8035,0,0.0000
8036,0,0.0000
8037,0,0.0000
8038,0,0.0000
8039,0,0.0000
8040,0,0.0000
8041,0,0.0000
8042,0,0.0000
8043,0,0.0000
8044,0,0.0000
8045,0,0.0000
8046,0,0.0000
8047,0,0.0000
8048,0,0.0000
8049,0,0.0000
8050,0,0.0000
8051,0,0.0000
8052,0,0.0000
8053,0,0.0000
8054,0,0.0000
8055,0,0.0000
8056,0,0.0000
8057,0,0.0000
8058,0,0.0000
8059,0,0.0000
8060,0,0.0000
8061,0,0.0000
8062,0,0.0000
8063,0,0.0000
8064,0,0.0000
8065,0,0.0000
8066,0,0.0000
8067,0,0.0000
8068,0,0.0000
8069,0,0.0000
8070,0,0.0000
8071,0,0.0000
8072,0,0.0000
8073,0,0.0000
8074,0,0.0000
8075,0,0.0000
8076,0,0.0000
8077,0,0.0000
8078,0,0.0000
8079,0,0.0000
8080,0,0.0000
8081,0,0.0000
8082,0,0.0000
8083,0,0.0000
8084,0,0.0000
8085,0,0.0000
8086,0,0.0000
8087,0,0.0000
8088,0,0.0000
8089,0,0.0000
8090,0,0.0000
8091,0,0.0000
8092,0,0.0000
8093,0,0.0000
8094,0,0.0000
8095,0,0.0000
8096,0,0.0000
8097,0,0.0000
8098,0,0.0000
8099,0,0.0000
8100,0,0.0000
8101,0,0.0000
8102,0,0.0000
8103,0,0.0000
8104,0,0.0000
8105,0,0.0000
8106,0,0.0000
8107,0,0.0000
8108,0,0.0000
8109,0,0.0000
8110,0,0.0000
8111,0,0.0000
8112,0,0.0000
8113,0,0.0000
8114,0,0.0000
8115,0,0.0000
8116,0,0.0000
8117,0,0.0000
8118,0,0.0000
8119,0,0.0000
8120,0,0.0000
8121,0,0.0000
8122,0,0.0000
8123,0,0.0000
8124,0,0.0000
8125,0,0.0000
8126,0,0.0000
8127,0,0.0000
8128,0,0.0000
8129,0,0.0000
8130,0,0.0000
8131,0,0.0000
8132,0,0.0000
8133,0,0.0000
8134,0,0.0000
8135,0,0.0000
8136,0,0.0000
8137,0,0.0000
8138,0,0.0000
8139,0,0.0000
8140,0,0.0000
8141,0,0.0000
8142,0,0.0000
8143,0,0.0000
8144,0,0.0000
8145,0,0.0000
8146,0,0.0000
8147,0,0.0000
8148,0,0.0000
8149,0,0.0000
8150,0,0.0000
8151,0,0.0000
8152,0,0.0000
8153,0,0.0000
8154,0,0.0000
8155,0,0.0000
8156,0,0.0000
8157,0,0.0000
8158,0,0.0000
8159,0,0.0000
8160,0,0.0000
8161,0,0.0000
8162,0,0.0000
8163,0,0.0000
8164,0,0.0000
8165,0,0.0000
8166,0,0.0000
8167,0,0.0000
8168,0,0.0000
8169,0,0.0000
8170,0,0.0000
8171,0,0.0000
8172,0,0.0000
8173,0,0.0000
8174,0,0.0000
8175,0,0.0000
8176,0,0.0000
8177,0,0.0000
8178,0,0.0000
8179,0,0.0000
8180,0,0.0000
8181,0,0.0000
8182,0,0.0000
8183,0,0.0000
8184,0,0.0000
8185,0,0.0000
8186,0,0.0000
8187,0,0.0000
8188,0,0.0000
8189,0,0.0000
8190,0,0.0000
8191,0,0.0000
